"STATION","DATE","TMAX"
"USW00023174","2015-10-10","  372"
"USW00023174","2015-10-11","  344"
"USW00023174","2015-10-12","  328"
"USW00023174","2015-10-13","  306"
"USW00023174","2015-10-14","  278"
"USW00023174","2015-10-15","  261"
"USW00023174","2015-10-16","  233"
"USW00023174","2015-10-17","  256"
"USW00023174","2015-10-18","  244"
"USW00023174","2015-10-19","  239"
"USW00023174","2015-10-20","  250"
"USW00023174","2015-10-21","  261"
"USW00023174","2015-10-22","  244"
"USW00023174","2015-10-23","  233"
"USW00023174","2015-10-24","  317"
"USW00023174","2015-10-25","  289"
"USW00023174","2015-10-26","  272"
"USW00023174","2015-10-27","  272"
"USW00023174","2015-10-28","  244"
"USW00023174","2015-10-29","  289"
"USW00023174","2015-10-30","  289"
"USW00023174","2015-10-31","  294"
"USW00023174","2015-11-01","  267"
"USW00023174","2015-11-02","  217"
"USW00023174","2015-11-03","  200"
"USW00023174","2015-11-04","  194"
"USW00023174","2015-11-05","  222"
"USW00023174","2015-11-06","  228"
"USW00023174","2015-11-07","  267"
"USW00023174","2015-11-08","  233"
"USW00023174","2015-11-09","  200"
"USW00023174","2015-11-10","  194"
"USW00023174","2015-11-11","  211"
"USW00023174","2015-11-12","  239"
"USW00023174","2015-11-13","  256"
"USW00023174","2015-11-14","  239"
"USW00023174","2015-11-15","  194"
"USW00023174","2015-11-16","  178"
"USW00023174","2015-11-17","  217"
"USW00023174","2015-11-18","  211"
"USW00023174","2015-11-19","  278"
"USW00023174","2015-11-20","  272"
"USW00023174","2015-11-21","  317"
"USW00023174","2015-11-22","  300"
"USW00023174","2015-11-23","  250"
"USW00023174","2015-11-24","  189"
"USW00023174","2015-11-25","  167"
"USW00023174","2015-11-26","  178"
"USW00023174","2015-11-27","  183"
"USW00023174","2015-11-28","  189"
"USW00023174","2015-11-29","  200"
"USW00023174","2015-11-30","  189"
"USW00023174","2015-12-01","  217"
"USW00023174","2015-12-02","  261"
"USW00023174","2015-12-03","  233"
"USW00023174","2015-12-04","  183"
"USW00023174","2015-12-05","  233"
"USW00023174","2015-12-06","  244"
"USW00023174","2015-12-07","  250"
"USW00023174","2015-12-08","  267"
"USW00023174","2015-12-09","  233"
"USW00023174","2015-12-10","  189"
"USW00023174","2015-12-11","  178"
"USW00023174","2015-12-12","  206"
"USW00023174","2015-12-13","  189"
"USW00023174","2015-12-14","  156"
"USW00023174","2015-12-15","  156"
"USW00023174","2015-12-16","  156"
"USW00023174","2015-12-17","  178"
"USW00023174","2015-12-18","  217"
"USW00023174","2015-12-19","  167"
"USW00023174","2015-12-20","  150"
"USW00023174","2015-12-21","  161"
"USW00023174","2015-12-22","  178"
"USW00023174","2015-12-23","  194"
"USW00023174","2015-12-24","  161"
"USW00023174","2015-12-25","  156"
"USW00023174","2015-12-26","  156"
"USW00023174","2015-12-27","  156"
"USW00023174","2015-12-28","  139"
"USW00023174","2015-12-29","  150"
"USW00023174","2015-12-30","  161"
"USW00023174","2015-12-31","  194"
"USW00023174","2016-01-01","  183"
"USW00023174","2016-01-02","  178"
"USW00023174","2016-01-03","  167"
"USW00023174","2016-01-04","  194"
"USW00023174","2016-01-05","  150"
"USW00023174","2016-01-06","  139"
"USW00023174","2016-01-07","  144"
"USW00023174","2016-01-08","  161"
"USW00023174","2016-01-09","  156"
"USW00023174","2016-01-10","  156"
"USW00023174","2016-01-11","  167"
"USW00023174","2016-01-12","  194"
"USW00023174","2016-01-13","  161"
"USW00023174","2016-01-14","  167"
"USW00023174","2016-01-15","  172"
"USW00023174","2016-01-16","  172"
"USW00023174","2016-01-17","  178"
"USW00023174","2016-01-18","  167"
"USW00023174","2016-01-19","  161"
"USW00023174","2016-01-20","  178"
"USW00023174","2016-01-21","  244"
"USW00023174","2016-01-22","  183"
"USW00023174","2016-01-23","  167"
"USW00023174","2016-01-24","  183"
"USW00023174","2016-01-25","  211"
"USW00023174","2016-01-26","  217"
"USW00023174","2016-01-27","  239"
"USW00023174","2016-01-28","  200"
"USW00023174","2016-01-29","  189"
"USW00023174","2016-01-30","  183"
"USW00023174","2016-01-31","  156"
"USW00023174","2016-02-01","  144"
"USW00023174","2016-02-02","  144"
"USW00023174","2016-02-03","  183"
"USW00023174","2016-02-04","  200"
"USW00023174","2016-02-05","  250"
"USW00023174","2016-02-06","  244"
"USW00023174","2016-02-07","  278"
"USW00023174","2016-02-08","  317"
"USW00023174","2016-02-09","  311"
"USW00023174","2016-02-10","  294"
"USW00023174","2016-02-11","  261"
"USW00023174","2016-02-12","  261"
"USW00023174","2016-02-13","  167"
"USW00023174","2016-02-14","  206"
"USW00023174","2016-02-15","  300"
"USW00023174","2016-02-16","  311"
"USW00023174","2016-02-17","  228"
"USW00023174","2016-02-18","  178"
"USW00023174","2016-02-19","  178"
"USW00023174","2016-02-20","  189"
"USW00023174","2016-02-21","  183"
"USW00023174","2016-02-22","  239"
"USW00023174","2016-02-23","  283"
"USW00023174","2016-02-24","  272"
"USW00023174","2016-02-25","  261"
"USW00023174","2016-02-26","  217"
"USW00023174","2016-02-27","  194"
"USW00023174","2016-02-28","  194"
"USW00023174","2016-02-29","  183"
"USW00023174","2016-03-01","  189"
"USW00023174","2016-03-02","  183"
"USW00023174","2016-03-03","  189"
"USW00023174","2016-03-04","  194"
"USW00023174","2016-03-05","  183"
"USW00023174","2016-03-06","  183"
"USW00023174","2016-03-07","  150"
"USW00023174","2016-03-08","  194"
"USW00023174","2016-03-09","  200"
"USW00023174","2016-03-10","  211"
"USW00023174","2016-03-11","  189"
"USW00023174","2016-03-12","  161"
"USW00023174","2016-03-13","  172"
"USW00023174","2016-03-14","  189"
"USW00023174","2016-03-15","  206"
"USW00023174","2016-03-16","  233"
"USW00023174","2016-03-17","  228"
"USW00023174","2016-03-18","  189"
"USW00023174","2016-03-19","  194"
"USW00023174","2016-03-20","  189"
"USW00023174","2016-03-21","  189"
"USW00023174","2016-03-22","  206"
"USW00023174","2016-03-23","  244"
"USW00023174","2016-03-24","  250"
"USW00023174","2016-03-25","  217"
"USW00023174","2016-03-26","  211"
"USW00023174","2016-03-27","  194"
"USW00023174","2016-03-28","  167"
"USW00023174","2016-03-29","  172"
"USW00023174","2016-03-30","  172"
"USW00023174","2016-03-31","  189"
"USW00023174","2016-04-01","  194"
"USW00023174","2016-04-02","  206"
"USW00023174","2016-04-03","  189"
"USW00023174","2016-04-04","  217"
"USW00023174","2016-04-05","  239"
"USW00023174","2016-04-06","  233"
"USW00023174","2016-04-07","  183"
"USW00023174","2016-04-08","  161"
"USW00023174","2016-04-09","  183"
"USW00023174","2016-04-10","  200"
"USW00023174","2016-04-11","  206"
"USW00023174","2016-04-12","  206"
"USW00023174","2016-04-13","  194"
"USW00023174","2016-04-14","  200"
"USW00023174","2016-04-15","  261"
"USW00023174","2016-04-16","  261"
"USW00023174","2016-04-17","  289"
"USW00023174","2016-04-18","  283"
"USW00023174","2016-04-19","  283"
"USW00023174","2016-04-20","  272"
"USW00023174","2016-04-21","  222"
"USW00023174","2016-04-22","  206"
"USW00023174","2016-04-23","  222"
"USW00023174","2016-04-24","  217"
"USW00023174","2016-04-25","  183"
"USW00023174","2016-04-26","  194"
"USW00023174","2016-04-27","  194"
"USW00023174","2016-04-28","  183"
"USW00023174","2016-04-29","  194"
"USW00023174","2016-04-30","  183"
"USW00023174","2016-05-01","  211"
"USW00023174","2016-05-02","  189"
"USW00023174","2016-05-03","  206"
"USW00023174","2016-05-04","  183"
"USW00023174","2016-05-05","  200"
"USW00023174","2016-05-06","  200"
"USW00023174","2016-05-07","  194"
"USW00023174","2016-05-08","  200"
"USW00023174","2016-05-09","  189"
"USW00023174","2016-05-10","  200"
"USW00023174","2016-05-11","  194"
"USW00023174","2016-05-12","  189"
"USW00023174","2016-05-13","  211"
"USW00023174","2016-05-14","  194"
"USW00023174","2016-05-15","  211"
"USW00023174","2016-05-16","  206"
"USW00023174","2016-05-17","  206"
"USW00023174","2016-05-18","  178"
"USW00023174","2016-05-19","  200"
"USW00023174","2016-05-20","  194"
"USW00023174","2016-05-21","  189"
"USW00023174","2016-05-22","  200"
"USW00023174","2016-05-23","  217"
"USW00023174","2016-05-24","  194"
"USW00023174","2016-05-25","  194"
"USW00023174","2016-05-26","  206"
"USW00023174","2016-05-27","  200"
"USW00023174","2016-05-28","  194"
"USW00023174","2016-05-29","  206"
"USW00023174","2016-05-30","  206"
"USW00023174","2016-05-31","  206"
"USW00023174","2016-06-01","  206"
"USW00023174","2016-06-02","  200"
"USW00023174","2016-06-03","  228"
"USW00023174","2016-06-04","  194"
"USW00023174","2016-06-05","  172"
"USW00023174","2016-06-06","  200"
"USW00023174","2016-06-07","  206"
"USW00023174","2016-06-08","  217"
"USW00023174","2016-06-09","  200"
"USW00023174","2016-06-10","  217"
"USW00023174","2016-06-11","  217"
"USW00023174","2016-06-12","  206"
"USW00023174","2016-06-13","  206"
"USW00023174","2016-06-14","  200"
"USW00023174","2016-06-15","  206"
"USW00023174","2016-06-16","  217"
"USW00023174","2016-06-17","  244"
"USW00023174","2016-06-18","  250"
"USW00023174","2016-06-19","  294"
"USW00023174","2016-06-20","  350"
"USW00023174","2016-06-21","  283"
"USW00023174","2016-06-22","  239"
"USW00023174","2016-06-23","  239"
"USW00023174","2016-06-24","  228"
"USW00023174","2016-06-25","  233"
"USW00023174","2016-06-26","  228"
"USW00023174","2016-06-27","  256"
"USW00023174","2016-06-28","  244"
"USW00023174","2016-06-29","  239"
"USW00023174","2016-06-30","  244"
"USW00023174","2016-07-01","  239"
"USW00023174","2016-07-02","  233"
"USW00023174","2016-07-03","  228"
"USW00023174","2016-07-04","  222"
"USW00023174","2016-07-05","  233"
"USW00023174","2016-07-06","  233"
"USW00023174","2016-07-07","  239"
"USW00023174","2016-07-08","  239"
"USW00023174","2016-07-09","  244"
"USW00023174","2016-07-10","  244"
"USW00023174","2016-07-11","  250"
"USW00023174","2016-07-12","  233"
"USW00023174","2016-07-13","  244"
"USW00023174","2016-07-14","  239"
"USW00023174","2016-07-15","  239"
"USW00023174","2016-07-16","  239"
"USW00023174","2016-07-17","  239"
"USW00023174","2016-07-18","  244"
"USW00023174","2016-07-19","  244"
"USW00023174","2016-07-20","  267"
"USW00023174","2016-07-21","  283"
"USW00023174","2016-07-22","  289"
"USW00023174","2016-07-23","  289"
"USW00023174","2016-07-24","  300"
"USW00023174","2016-07-25","  278"
"USW00023174","2016-07-26","  261"
"USW00023174","2016-07-27","  267"
"USW00023174","2016-07-28","  261"
"USW00023174","2016-07-29","  261"
"USW00023174","2016-07-30","  261"
"USW00023174","2016-07-31","  278"
"USW00023174","2016-08-01","  256"
"USW00023174","2016-08-02","  256"
"USW00023174","2016-08-03","  261"
"USW00023174","2016-08-04","  256"
"USW00023174","2016-08-05","  250"
"USW00023174","2016-08-06","  239"
"USW00023174","2016-08-07","  244"
"USW00023174","2016-08-08","  250"
"USW00023174","2016-08-09","  250"
"USW00023174","2016-08-10","  250"
"USW00023174","2016-08-11","  256"
"USW00023174","2016-08-12","  244"
"USW00023174","2016-08-13","  244"
"USW00023174","2016-08-14","  250"
"USW00023174","2016-08-15","  256"
"USW00023174","2016-08-16","  244"
"USW00023174","2016-08-17","  233"
"USW00023174","2016-08-18","  233"
"USW00023174","2016-08-19","  228"
"USW00023174","2016-08-20","  222"
"USW00023174","2016-08-21","  233"
"USW00023174","2016-08-22","  239"
"USW00023174","2016-08-23","  244"
"USW00023174","2016-08-24","  239"
"USW00023174","2016-08-25","  239"
"USW00023174","2016-08-26","  244"
"USW00023174","2016-08-27","  233"
"USW00023174","2016-08-28","  239"
"USW00023174","2016-08-29","  250"
"USW00023174","2016-08-30","  267"
"USW00023174","2016-08-31","  244"
"USW00023174","2016-09-01","  244"
"USW00023174","2016-09-02","  239"
"USW00023174","2016-09-03","  233"
"USW00023174","2016-09-04","  228"
"USW00023174","2016-09-05","  228"
"USW00023174","2016-09-06","  233"
"USW00023174","2016-09-07","  233"
"USW00023174","2016-09-08","  233"
"USW00023174","2016-09-09","  228"
"USW00023174","2016-09-10","  228"
"USW00023174","2016-09-11","  217"
"USW00023174","2016-09-12","  206"
"USW00023174","2016-09-13","  206"
"USW00023174","2016-09-14","  217"
"USW00023174","2016-09-15","  233"
"USW00023174","2016-09-16","  228"
"USW00023174","2016-09-17","  233"
"USW00023174","2016-09-18","  228"
"USW00023174","2016-09-19","  261"
"USW00023174","2016-09-20","  311"
"USW00023174","2016-09-21","  261"
"USW00023174","2016-09-22","  239"
"USW00023174","2016-09-23","  239"
"USW00023174","2016-09-24","  289"
"USW00023174","2016-09-25","  333"
"USW00023174","2016-09-26","  383"
"USW00023174","2016-09-27","  356"
"USW00023174","2016-09-28","  300"
"USW00023174","2016-09-29","  289"
"USW00023174","2016-09-30","  267"
"USW00023174","2016-10-01","  256"
"USW00023174","2016-10-02","  233"
"USW00023174","2016-10-03","  228"
"USW00023174","2016-10-04","  233"
"USW00023174","2016-10-05","  228"
"USW00023174","2016-10-06","  233"
"USW00023174","2016-10-07","  311"
"USW00023174","2016-10-08","  289"
"USW00023174","2016-10-09","  278"
"USW00023174","2016-10-10","  244"
"USW00023174","2016-10-11","  206"
"USW00023174","2016-10-12","  200"
"USW00023174","2016-10-13","  211"
"USW00023174","2016-10-14","  206"
"USW00023174","2016-10-15","  217"
"USW00023174","2016-10-16","  222"
"USW00023174","2016-10-17","  206"
"USW00023174","2016-10-18","  222"
"USW00023174","2016-10-19","  300"
"USW00023174","2016-10-20","  361"
"USW00023174","2016-10-21","  317"
"USW00023174","2016-10-22","  256"
"USW00023174","2016-10-23","  272"
"USW00023174","2016-10-24","  211"
"USW00023174","2016-10-25","  217"
"USW00023174","2016-10-26","  222"
"USW00023174","2016-10-27","  244"
"USW00023174","2016-10-28","  239"
"USW00023174","2016-10-29","  244"
"USW00023174","2016-10-30","  194"
"USW00023174","2016-10-31","  200"
"USW00023174","2016-11-01","  200"
"USW00023174","2016-11-02","  228"
"USW00023174","2016-11-03","  306"
"USW00023174","2016-11-04","  256"
"USW00023174","2016-11-05","  233"
"USW00023174","2016-11-06","  222"
"USW00023174","2016-11-07","  217"
"USW00023174","2016-11-08","  267"
"USW00023174","2016-11-09","  344"
"USW00023174","2016-11-10","  328"
"USW00023174","2016-11-11","  306"
"USW00023174","2016-11-12","  272"
"USW00023174","2016-11-13","  300"
"USW00023174","2016-11-14","  294"
"USW00023174","2016-11-15","  233"
"USW00023174","2016-11-16","  200"
"USW00023174","2016-11-17","  222"
"USW00023174","2016-11-18","  250"
"USW00023174","2016-11-19","  217"
"USW00023174","2016-11-20","  178"
"USW00023174","2016-11-21","  178"
"USW00023174","2016-11-22","  194"
"USW00023174","2016-11-23","  222"
"USW00023174","2016-11-24","  267"
"USW00023174","2016-11-25","  244"
"USW00023174","2016-11-26","  167"
"USW00023174","2016-11-27","  178"
"USW00023174","2016-11-28","  167"
"USW00023174","2016-11-29","  200"
"USW00023174","2016-11-30","  194"
"USW00023174","2016-12-01","  189"
"USW00023174","2016-12-02","  194"
"USW00023174","2016-12-03","  189"
"USW00023174","2016-12-04","  194"
"USW00023174","2016-12-05","  183"
"USW00023174","2016-12-06","  183"
"USW00023174","2016-12-07","  178"
"USW00023174","2016-12-08","  183"
"USW00023174","2016-12-09","  178"
"USW00023174","2016-12-10","  178"
"USW00023174","2016-12-11","  183"
"USW00023174","2016-12-12","  172"
"USW00023174","2016-12-13","  183"
"USW00023174","2016-12-14","  189"
"USW00023174","2016-12-15","  178"
"USW00023174","2016-12-16","  167"
"USW00023174","2016-12-17","  156"
"USW00023174","2016-12-18","  183"
"USW00023174","2016-12-19","  222"
"USW00023174","2016-12-20","  261"
"USW00023174","2016-12-21","  206"
"USW00023174","2016-12-22","  183"
"USW00023174","2016-12-23","  172"
"USW00023174","2016-12-24","  144"
"USW00023174","2016-12-25","  139"
"USW00023174","2016-12-26","  172"
"USW00023174","2016-12-27","  217"
"USW00023174","2016-12-28","  261"
"USW00023174","2016-12-29","  267"
"USW00023174","2016-12-30","  172"
"USW00023174","2016-12-31","  144"
"USW00023174","2017-01-01","  144"
"USW00023174","2017-01-02","  133"
"USW00023174","2017-01-03","  150"
"USW00023174","2017-01-04","  161"
"USW00023174","2017-01-05","  167"
"USW00023174","2017-01-06","  183"
"USW00023174","2017-01-07","  211"
"USW00023174","2017-01-08","  244"
"USW00023174","2017-01-09","  167"
"USW00023174","2017-01-10","  150"
"USW00023174","2017-01-11","  167"
"USW00023174","2017-01-12","  144"
"USW00023174","2017-01-13","  150"
"USW00023174","2017-01-14","  206"
"USW00023174","2017-01-15","  172"
"USW00023174","2017-01-16","  161"
"USW00023174","2017-01-17","  183"
"USW00023174","2017-01-18","  150"
"USW00023174","2017-01-19","  161"
"USW00023174","2017-01-20","  150"
"USW00023174","2017-01-21","  150"
"USW00023174","2017-01-22","  139"
"USW00023174","2017-01-23","  133"
"USW00023174","2017-01-24","  128"
"USW00023174","2017-01-25","  144"
"USW00023174","2017-01-26","  167"
"USW00023174","2017-01-27","  161"
"USW00023174","2017-01-28","  211"
"USW00023174","2017-01-29","  244"
"USW00023174","2017-01-30","  244"
"USW00023174","2017-01-31","  217"
"USW00023174","2017-02-01","  200"
"USW00023174","2017-02-02","  178"
"USW00023174","2017-02-03","  161"
"USW00023174","2017-02-04","  161"
"USW00023174","2017-02-05","  150"
"USW00023174","2017-02-06","  156"
"USW00023174","2017-02-07","  167"
"USW00023174","2017-02-08","  189"
"USW00023174","2017-02-09","  178"
"USW00023174","2017-02-10","  172"
"USW00023174","2017-02-11","  161"
"USW00023174","2017-02-12","  211"
"USW00023174","2017-02-13","  222"
"USW00023174","2017-02-14","  206"
"USW00023174","2017-02-15","  211"
"USW00023174","2017-02-16","  178"
"USW00023174","2017-02-17","  150"
"USW00023174","2017-02-18","  150"
"USW00023174","2017-02-19","  150"
"USW00023174","2017-02-20","  161"
"USW00023174","2017-02-21","  178"
"USW00023174","2017-02-22","  161"
"USW00023174","2017-02-23","  156"
"USW00023174","2017-02-24","  161"
"USW00023174","2017-02-25","  156"
"USW00023174","2017-02-26","  133"
"USW00023174","2017-02-27","  139"
"USW00023174","2017-02-28","  161"
"USW00023174","2017-03-01","  222"
"USW00023174","2017-03-02","  250"
