STATION,DATE,TMAX,city
USW00023174,1981-05-30,217,Los Angeles (LAX)
USW00023174,1981-05-31,222,Los Angeles (LAX)
USW00023174,1981-06-01,206,Los Angeles (LAX)
USW00023174,1981-06-02,200,Los Angeles (LAX)
USW00023174,1981-06-03,217,Los Angeles (LAX)
USW00023174,1981-06-04,261,Los Angeles (LAX)
USW00023174,1981-06-05,272,Los Angeles (LAX)
USW00023174,1981-06-06,250,Los Angeles (LAX)
USW00023174,1981-06-07,228,Los Angeles (LAX)
USW00023174,1981-06-08,233,Los Angeles (LAX)
USW00023174,1981-06-09,233,Los Angeles (LAX)
USW00023174,1981-06-10,250,Los Angeles (LAX)
USW00023174,1981-06-11,228,Los Angeles (LAX)
USW00023174,1981-06-12,250,Los Angeles (LAX)
USW00023174,1981-06-13,283,Los Angeles (LAX)
USW00023174,1981-06-14,322,Los Angeles (LAX)
USW00023174,1981-06-15,372,Los Angeles (LAX)
USW00023174,1981-06-16,400,Los Angeles (LAX)
USW00023174,1981-06-17,372,Los Angeles (LAX)
USW00023174,1981-06-18,317,Los Angeles (LAX)
USW00023174,1981-06-19,250,Los Angeles (LAX)
USW00023174,1981-06-20,244,Los Angeles (LAX)
USW00023174,1981-06-21,244,Los Angeles (LAX)
USW00023174,1981-06-22,244,Los Angeles (LAX)
USW00023174,1981-06-23,256,Los Angeles (LAX)
USW00023174,1981-06-24,272,Los Angeles (LAX)
USW00023174,1981-06-25,261,Los Angeles (LAX)
USW00023174,1981-06-26,233,Los Angeles (LAX)
USW00023174,1981-06-27,256,Los Angeles (LAX)
USW00023174,1981-06-28,233,Los Angeles (LAX)
USW00023174,1981-06-29,222,Los Angeles (LAX)
USW00023174,1981-06-30,228,Los Angeles (LAX)
USW00023174,1981-07-01,228,Los Angeles (LAX)
USW00023174,1981-07-02,233,Los Angeles (LAX)
USW00023174,1981-07-03,306,Los Angeles (LAX)
USW00023174,1981-07-04,356,Los Angeles (LAX)
USW00023174,1981-07-05,283,Los Angeles (LAX)
USW00023174,1981-07-06,294,Los Angeles (LAX)
USW00023174,1981-07-07,272,Los Angeles (LAX)
USW00023174,1981-07-08,278,Los Angeles (LAX)
USW00023174,1981-07-09,233,Los Angeles (LAX)
USW00023174,1981-07-10,244,Los Angeles (LAX)
USW00023174,1981-07-11,244,Los Angeles (LAX)
USW00023174,1981-07-12,256,Los Angeles (LAX)
USW00023174,1981-07-13,267,Los Angeles (LAX)
USW00023174,1981-07-14,267,Los Angeles (LAX)
USW00023174,1981-07-15,278,Los Angeles (LAX)
USW00023174,1981-07-16,278,Los Angeles (LAX)
USW00023174,1981-07-17,250,Los Angeles (LAX)
USW00023174,1981-07-18,244,Los Angeles (LAX)
USW00023174,1981-07-19,250,Los Angeles (LAX)
USW00023174,1981-07-20,250,Los Angeles (LAX)
USW00023174,1981-07-21,272,Los Angeles (LAX)
USW00023174,1981-07-22,244,Los Angeles (LAX)
USW00023174,1981-07-23,250,Los Angeles (LAX)
USW00023174,1981-07-24,244,Los Angeles (LAX)
USW00023174,1981-07-25,244,Los Angeles (LAX)
USW00023174,1981-07-26,244,Los Angeles (LAX)
USW00023174,1981-07-27,233,Los Angeles (LAX)
USW00023174,1981-07-28,233,Los Angeles (LAX)
USW00023174,1981-07-29,228,Los Angeles (LAX)
USW00023174,1981-07-30,233,Los Angeles (LAX)
USW00023174,1981-07-31,239,Los Angeles (LAX)
USW00023174,1981-08-01,239,Los Angeles (LAX)
USW00023174,1981-08-02,239,Los Angeles (LAX)
USW00023174,1981-08-03,256,Los Angeles (LAX)
USW00023174,1981-08-04,256,Los Angeles (LAX)
USW00023174,1981-08-05,250,Los Angeles (LAX)
USW00023174,1981-08-06,239,Los Angeles (LAX)
USW00023174,1981-08-07,250,Los Angeles (LAX)
USW00023174,1981-08-08,250,Los Angeles (LAX)
USW00023174,1981-08-09,250,Los Angeles (LAX)
USW00023174,1981-08-10,250,Los Angeles (LAX)
USW00023174,1981-08-11,256,Los Angeles (LAX)
USW00023174,1981-08-12,256,Los Angeles (LAX)
USW00023174,1981-08-13,267,Los Angeles (LAX)
USW00023174,1981-08-14,250,Los Angeles (LAX)
USW00023174,1981-08-15,239,Los Angeles (LAX)
USW00023174,1981-08-16,233,Los Angeles (LAX)
USW00023174,1981-08-17,250,Los Angeles (LAX)
USW00023174,1981-08-18,233,Los Angeles (LAX)
USW00023174,1981-08-19,239,Los Angeles (LAX)
USW00023174,1981-08-20,267,Los Angeles (LAX)
USW00023174,1981-08-21,272,Los Angeles (LAX)
USW00023174,1981-08-22,261,Los Angeles (LAX)
USW00023174,1981-08-23,228,Los Angeles (LAX)
USW00023174,1981-08-24,250,Los Angeles (LAX)
USW00023174,1981-08-25,289,Los Angeles (LAX)
USW00023174,1981-08-26,294,Los Angeles (LAX)
USW00023174,1981-08-27,328,Los Angeles (LAX)
USW00023174,1981-08-28,272,Los Angeles (LAX)
USW00023174,1981-08-29,222,Los Angeles (LAX)
USW00023174,1981-08-30,250,Los Angeles (LAX)
USW00023174,1981-08-31,244,Los Angeles (LAX)
USW00023174,1981-09-01,244,Los Angeles (LAX)
USW00023174,1981-09-02,233,Los Angeles (LAX)
USW00023174,1981-09-03,233,Los Angeles (LAX)
USW00023174,1981-09-04,228,Los Angeles (LAX)
USW00023174,1981-09-05,222,Los Angeles (LAX)
USW00023174,1981-09-06,250,Los Angeles (LAX)
USW00023174,1981-09-07,233,Los Angeles (LAX)
USW00023174,1981-09-08,239,Los Angeles (LAX)
USW00023174,1981-09-09,239,Los Angeles (LAX)
USW00023174,1981-09-10,228,Los Angeles (LAX)
USW00023174,1981-09-11,233,Los Angeles (LAX)
USW00023174,1981-09-12,222,Los Angeles (LAX)
USW00023174,1981-09-13,250,Los Angeles (LAX)
USW00023174,1981-09-14,244,Los Angeles (LAX)
USW00023174,1981-09-15,239,Los Angeles (LAX)
USW00023174,1981-09-16,261,Los Angeles (LAX)
USW00023174,1981-09-17,272,Los Angeles (LAX)
USW00023174,1981-09-18,328,Los Angeles (LAX)
USW00023174,1981-09-19,306,Los Angeles (LAX)
USW00023174,1981-09-20,244,Los Angeles (LAX)
USW00023174,1981-09-21,250,Los Angeles (LAX)
USW00023174,1981-09-22,256,Los Angeles (LAX)
USW00023174,1981-09-23,239,Los Angeles (LAX)
USW00023174,1981-09-24,228,Los Angeles (LAX)
USW00023174,1981-09-25,228,Los Angeles (LAX)
USW00023174,1981-09-26,222,Los Angeles (LAX)
USW00023174,1981-09-27,206,Los Angeles (LAX)
USW00023174,1981-09-28,233,Los Angeles (LAX)
USW00023174,1981-09-29,233,Los Angeles (LAX)
USW00023174,1981-09-30,228,Los Angeles (LAX)
USW00023174,1981-10-01,206,Los Angeles (LAX)
USW00023174,1981-10-02,217,Los Angeles (LAX)
USW00023174,1981-10-03,200,Los Angeles (LAX)
USW00023174,1981-10-04,206,Los Angeles (LAX)
USW00023174,1981-10-05,217,Los Angeles (LAX)
USW00023174,1981-10-06,244,Los Angeles (LAX)
USW00023174,1981-10-07,239,Los Angeles (LAX)
USW00023174,1981-10-08,239,Los Angeles (LAX)
USW00023174,1981-10-09,239,Los Angeles (LAX)
USW00023174,1981-10-10,239,Los Angeles (LAX)
USW00023174,1981-10-11,206,Los Angeles (LAX)
USW00023174,1981-10-12,200,Los Angeles (LAX)
USW00023174,1981-10-13,189,Los Angeles (LAX)
USW00023174,1981-10-14,189,Los Angeles (LAX)
USW00023174,1981-10-15,206,Los Angeles (LAX)
USW00023174,1981-10-16,228,Los Angeles (LAX)
USW00023174,1981-10-17,256,Los Angeles (LAX)
USW00023174,1981-10-18,300,Los Angeles (LAX)
USW00023174,1981-10-19,339,Los Angeles (LAX)
USW00023174,1981-10-20,283,Los Angeles (LAX)
USW00023174,1981-10-21,217,Los Angeles (LAX)
USW00023174,1981-10-22,194,Los Angeles (LAX)
USW00023174,1981-10-23,211,Los Angeles (LAX)
USW00023174,1981-10-24,200,Los Angeles (LAX)
USW00023174,1981-10-25,206,Los Angeles (LAX)
USW00023174,1981-10-26,194,Los Angeles (LAX)
USW00023174,1981-10-27,200,Los Angeles (LAX)
USW00023174,1981-10-28,211,Los Angeles (LAX)
USW00023174,1981-10-29,211,Los Angeles (LAX)
USW00023174,1981-10-30,239,Los Angeles (LAX)
USW00023174,1981-10-31,289,Los Angeles (LAX)
USW00023174,1981-11-01,317,Los Angeles (LAX)
USW00023174,1981-11-02,317,Los Angeles (LAX)
USW00023174,1981-11-03,256,Los Angeles (LAX)
USW00023174,1981-11-04,211,Los Angeles (LAX)
USW00023174,1981-11-05,206,Los Angeles (LAX)
USW00023174,1981-11-06,194,Los Angeles (LAX)
USW00023174,1981-11-07,200,Los Angeles (LAX)
USW00023174,1981-11-08,256,Los Angeles (LAX)
USW00023174,1981-11-09,283,Los Angeles (LAX)
USW00023174,1981-11-10,211,Los Angeles (LAX)
USW00023174,1981-11-11,206,Los Angeles (LAX)
USW00023174,1981-11-12,189,Los Angeles (LAX)
USW00023174,1981-11-13,189,Los Angeles (LAX)
USW00023174,1981-11-14,206,Los Angeles (LAX)
USW00023174,1981-11-15,194,Los Angeles (LAX)
USW00023174,1981-11-16,189,Los Angeles (LAX)
USW00023174,1981-11-17,206,Los Angeles (LAX)
USW00023174,1981-11-18,250,Los Angeles (LAX)
USW00023174,1981-11-19,272,Los Angeles (LAX)
USW00023174,1981-11-20,233,Los Angeles (LAX)
USW00023174,1981-11-21,206,Los Angeles (LAX)
USW00023174,1981-11-22,194,Los Angeles (LAX)
USW00023174,1981-11-23,200,Los Angeles (LAX)
USW00023174,1981-11-24,189,Los Angeles (LAX)
USW00023174,1981-11-25,183,Los Angeles (LAX)
USW00023174,1981-11-26,167,Los Angeles (LAX)
USW00023174,1981-11-27,139,Los Angeles (LAX)
USW00023174,1981-11-28,139,Los Angeles (LAX)
USW00023174,1981-11-29,167,Los Angeles (LAX)
USW00023174,1981-11-30,161,Los Angeles (LAX)
USW00023174,1981-12-01,211,Los Angeles (LAX)
USW00023174,1981-12-02,228,Los Angeles (LAX)
USW00023174,1981-12-03,283,Los Angeles (LAX)
USW00023174,1981-12-04,211,Los Angeles (LAX)
USW00023174,1981-12-05,189,Los Angeles (LAX)
USW00023174,1981-12-06,156,Los Angeles (LAX)
USW00023174,1981-12-07,206,Los Angeles (LAX)
USW00023174,1981-12-08,278,Los Angeles (LAX)
USW00023174,1981-12-09,206,Los Angeles (LAX)
USW00023174,1981-12-10,194,Los Angeles (LAX)
USW00023174,1981-12-11,183,Los Angeles (LAX)
USW00023174,1981-12-12,178,Los Angeles (LAX)
USW00023174,1981-12-13,183,Los Angeles (LAX)
USW00023174,1981-12-14,222,Los Angeles (LAX)
USW00023174,1981-12-15,217,Los Angeles (LAX)
USW00023174,1981-12-16,211,Los Angeles (LAX)
USW00023174,1981-12-17,228,Los Angeles (LAX)
USW00023174,1981-12-18,183,Los Angeles (LAX)
USW00023174,1981-12-19,200,Los Angeles (LAX)
USW00023174,1981-12-20,178,Los Angeles (LAX)
USW00023174,1981-12-21,183,Los Angeles (LAX)
USW00023174,1981-12-22,217,Los Angeles (LAX)
USW00023174,1981-12-23,211,Los Angeles (LAX)
USW00023174,1981-12-24,211,Los Angeles (LAX)
USW00023174,1981-12-25,183,Los Angeles (LAX)
USW00023174,1981-12-26,167,Los Angeles (LAX)
USW00023174,1981-12-27,172,Los Angeles (LAX)
USW00023174,1981-12-28,172,Los Angeles (LAX)
USW00023174,1981-12-29,172,Los Angeles (LAX)
USW00023174,1981-12-30,156,Los Angeles (LAX)
USW00023174,1981-12-31,161,Los Angeles (LAX)
USW00023174,1982-01-01,156,Los Angeles (LAX)
USW00023174,1982-01-02,133,Los Angeles (LAX)
USW00023174,1982-01-03,133,Los Angeles (LAX)
USW00023174,1982-01-04,139,Los Angeles (LAX)
USW00023174,1982-01-05,156,Los Angeles (LAX)
USW00023174,1982-01-06,150,Los Angeles (LAX)
USW00023174,1982-01-07,167,Los Angeles (LAX)
USW00023174,1982-01-08,211,Los Angeles (LAX)
USW00023174,1982-01-09,256,Los Angeles (LAX)
USW00023174,1982-01-10,217,Los Angeles (LAX)
USW00023174,1982-01-11,183,Los Angeles (LAX)
USW00023174,1982-01-12,178,Los Angeles (LAX)
USW00023174,1982-01-13,183,Los Angeles (LAX)
USW00023174,1982-01-14,194,Los Angeles (LAX)
USW00023174,1982-01-15,183,Los Angeles (LAX)
USW00023174,1982-01-16,189,Los Angeles (LAX)
USW00023174,1982-01-17,139,Los Angeles (LAX)
USW00023174,1982-01-18,144,Los Angeles (LAX)
USW00023174,1982-01-19,144,Los Angeles (LAX)
USW00023174,1982-01-20,150,Los Angeles (LAX)
USW00023174,1982-01-21,128,Los Angeles (LAX)
USW00023174,1982-01-22,150,Los Angeles (LAX)
USW00023174,1982-01-23,183,Los Angeles (LAX)
USW00023174,1982-01-24,194,Los Angeles (LAX)
USW00023174,1982-01-25,183,Los Angeles (LAX)
USW00023174,1982-01-26,156,Los Angeles (LAX)
USW00023174,1982-01-27,156,Los Angeles (LAX)
USW00023174,1982-01-28,144,Los Angeles (LAX)
USW00023174,1982-01-29,194,Los Angeles (LAX)
USW00023174,1982-01-30,183,Los Angeles (LAX)
USW00023174,1982-01-31,183,Los Angeles (LAX)
USW00023174,1982-02-01,233,Los Angeles (LAX)
USW00023174,1982-02-02,217,Los Angeles (LAX)
USW00023174,1982-02-03,178,Los Angeles (LAX)
USW00023174,1982-02-04,150,Los Angeles (LAX)
USW00023174,1982-02-05,189,Los Angeles (LAX)
USW00023174,1982-02-06,200,Los Angeles (LAX)
USW00023174,1982-02-07,161,Los Angeles (LAX)
USW00023174,1982-02-08,156,Los Angeles (LAX)
USW00023174,1982-02-09,150,Los Angeles (LAX)
USW00023174,1982-02-10,144,Los Angeles (LAX)
USW00023174,1982-02-11,183,Los Angeles (LAX)
USW00023174,1982-02-12,194,Los Angeles (LAX)
USW00023174,1982-02-13,189,Los Angeles (LAX)
USW00023174,1982-02-14,172,Los Angeles (LAX)
USW00023174,1982-02-15,183,Los Angeles (LAX)
USW00023174,1982-02-16,167,Los Angeles (LAX)
USW00023174,1982-02-17,244,Los Angeles (LAX)
USW00023174,1982-02-18,250,Los Angeles (LAX)
USW00023174,1982-02-19,267,Los Angeles (LAX)
USW00023174,1982-02-20,267,Los Angeles (LAX)
USW00023174,1982-02-21,250,Los Angeles (LAX)
USW00023174,1982-02-22,183,Los Angeles (LAX)
USW00023174,1982-02-23,194,Los Angeles (LAX)
USW00023174,1982-02-24,172,Los Angeles (LAX)
USW00023174,1982-02-25,183,Los Angeles (LAX)
USW00023174,1982-02-26,167,Los Angeles (LAX)
USW00023174,1982-02-27,172,Los Angeles (LAX)
USW00023174,1982-02-28,194,Los Angeles (LAX)
USW00023174,1982-03-01,156,Los Angeles (LAX)
USW00023174,1982-03-02,167,Los Angeles (LAX)
USW00023174,1982-03-03,178,Los Angeles (LAX)
USW00023174,1982-03-04,178,Los Angeles (LAX)
USW00023174,1982-03-05,217,Los Angeles (LAX)
USW00023174,1982-03-06,233,Los Angeles (LAX)
USW00023174,1982-03-07,228,Los Angeles (LAX)
USW00023174,1982-03-08,200,Los Angeles (LAX)
USW00023174,1982-03-09,200,Los Angeles (LAX)
USW00023174,1982-03-10,233,Los Angeles (LAX)
USW00023174,1982-03-11,183,Los Angeles (LAX)
USW00023174,1982-03-12,183,Los Angeles (LAX)
USW00023174,1982-03-13,189,Los Angeles (LAX)
USW00023174,1982-03-14,161,Los Angeles (LAX)
USW00023174,1982-03-15,156,Los Angeles (LAX)
USW00023174,1982-03-16,139,Los Angeles (LAX)
USW00023174,1982-03-17,144,Los Angeles (LAX)
USW00023174,1982-03-18,144,Los Angeles (LAX)
USW00023174,1982-03-19,144,Los Angeles (LAX)
USW00023174,1982-03-20,189,Los Angeles (LAX)
USW00023174,1982-03-21,206,Los Angeles (LAX)
USW00023174,1982-03-22,217,Los Angeles (LAX)
USW00023174,1982-03-23,206,Los Angeles (LAX)
USW00023174,1982-03-24,200,Los Angeles (LAX)
USW00023174,1982-03-25,178,Los Angeles (LAX)
USW00023174,1982-03-26,156,Los Angeles (LAX)
USW00023174,1982-03-27,183,Los Angeles (LAX)
USW00023174,1982-03-28,161,Los Angeles (LAX)
USW00023174,1982-03-29,150,Los Angeles (LAX)
USW00023174,1982-03-30,144,Los Angeles (LAX)
USW00023174,1982-03-31,167,Los Angeles (LAX)
USW00023174,1982-04-01,144,Los Angeles (LAX)
USW00023174,1982-04-02,144,Los Angeles (LAX)
USW00023174,1982-04-03,172,Los Angeles (LAX)
USW00023174,1982-04-04,172,Los Angeles (LAX)
USW00023174,1982-04-05,161,Los Angeles (LAX)
USW00023174,1982-04-06,156,Los Angeles (LAX)
USW00023174,1982-04-07,167,Los Angeles (LAX)
USW00023174,1982-04-08,183,Los Angeles (LAX)
USW00023174,1982-04-09,206,Los Angeles (LAX)
USW00023174,1982-04-10,228,Los Angeles (LAX)
USW00023174,1982-04-11,206,Los Angeles (LAX)
USW00023174,1982-04-12,172,Los Angeles (LAX)
USW00023174,1982-04-13,172,Los Angeles (LAX)
USW00023174,1982-04-14,178,Los Angeles (LAX)
USW00023174,1982-04-15,183,Los Angeles (LAX)
USW00023174,1982-04-16,183,Los Angeles (LAX)
USW00023174,1982-04-17,189,Los Angeles (LAX)
USW00023174,1982-04-18,206,Los Angeles (LAX)
USW00023174,1982-04-19,233,Los Angeles (LAX)
USW00023174,1982-04-20,239,Los Angeles (LAX)
USW00023174,1982-04-21,283,Los Angeles (LAX)
USW00023174,1982-04-22,261,Los Angeles (LAX)
USW00023174,1982-04-23,250,Los Angeles (LAX)
USW00023174,1982-04-24,211,Los Angeles (LAX)
USW00023174,1982-04-25,189,Los Angeles (LAX)
USW00023174,1982-04-26,194,Los Angeles (LAX)
USW00023174,1982-04-27,194,Los Angeles (LAX)
USW00023174,1982-04-28,200,Los Angeles (LAX)
USW00023174,1982-04-29,206,Los Angeles (LAX)
USW00023174,1982-04-30,194,Los Angeles (LAX)
USW00023174,1982-05-01,200,Los Angeles (LAX)
USW00023174,1982-05-02,200,Los Angeles (LAX)
USW00023174,1982-05-03,200,Los Angeles (LAX)
USW00023174,1982-05-04,194,Los Angeles (LAX)
USW00023174,1982-05-05,189,Los Angeles (LAX)
USW00023174,1982-05-06,200,Los Angeles (LAX)
USW00023174,1982-05-07,189,Los Angeles (LAX)
USW00023174,1982-05-08,183,Los Angeles (LAX)
USW00023174,1982-05-09,172,Los Angeles (LAX)
USW00023174,1982-05-10,178,Los Angeles (LAX)
USW00023174,1982-05-11,178,Los Angeles (LAX)
USW00023174,1982-05-12,194,Los Angeles (LAX)
USW00023174,1982-05-13,200,Los Angeles (LAX)
USW00023174,1982-05-14,189,Los Angeles (LAX)
USW00023174,1982-05-15,194,Los Angeles (LAX)
USW00023174,1982-05-16,228,Los Angeles (LAX)
USW00023174,1982-05-17,256,Los Angeles (LAX)
USW00023174,1982-05-18,206,Los Angeles (LAX)
USW00023174,1982-05-19,200,Los Angeles (LAX)
USW00023174,1982-05-20,206,Los Angeles (LAX)
USW00023174,1982-05-21,178,Los Angeles (LAX)
USW00023174,1982-05-22,200,Los Angeles (LAX)
USW00023174,1982-05-23,217,Los Angeles (LAX)
USW00023174,1982-05-24,189,Los Angeles (LAX)
USW00023174,1982-05-25,206,Los Angeles (LAX)
USW00023174,1982-05-26,167,Los Angeles (LAX)
USW00023174,1982-05-27,183,Los Angeles (LAX)
USW00023174,1982-05-28,206,Los Angeles (LAX)
USW00023174,1982-05-29,200,Los Angeles (LAX)
USW00023174,1982-05-30,200,Los Angeles (LAX)
USW00023174,1982-05-31,194,Los Angeles (LAX)
USW00023174,1982-06-01,206,Los Angeles (LAX)
USW00023174,1982-06-02,200,Los Angeles (LAX)
USW00023174,1982-06-03,206,Los Angeles (LAX)
USW00023174,1982-06-04,206,Los Angeles (LAX)
USW00023174,1982-06-05,200,Los Angeles (LAX)
USW00023174,1982-06-06,211,Los Angeles (LAX)
USW00023174,1982-06-07,206,Los Angeles (LAX)
USW00023174,1982-06-08,200,Los Angeles (LAX)
USW00023174,1982-06-09,206,Los Angeles (LAX)
USW00023174,1982-06-10,206,Los Angeles (LAX)
USW00023174,1982-06-11,211,Los Angeles (LAX)
USW00023174,1982-06-12,194,Los Angeles (LAX)
USW00023174,1982-06-13,211,Los Angeles (LAX)
USW00023174,1982-06-14,211,Los Angeles (LAX)
USW00023174,1982-06-15,206,Los Angeles (LAX)
USW00023174,1982-06-16,189,Los Angeles (LAX)
USW00023174,1982-06-17,178,Los Angeles (LAX)
USW00023174,1982-06-18,183,Los Angeles (LAX)
USW00023174,1982-06-19,211,Los Angeles (LAX)
USW00023174,1982-06-20,206,Los Angeles (LAX)
USW00023174,1982-06-21,189,Los Angeles (LAX)
USW00023174,1982-06-22,206,Los Angeles (LAX)
USW00023174,1982-06-23,200,Los Angeles (LAX)
USW00023174,1982-06-24,194,Los Angeles (LAX)
USW00023174,1982-06-25,211,Los Angeles (LAX)
USW00023174,1982-06-26,228,Los Angeles (LAX)
USW00023174,1982-06-27,228,Los Angeles (LAX)
USW00023174,1982-06-28,233,Los Angeles (LAX)
USW00023174,1982-06-29,200,Los Angeles (LAX)
USW00023174,1982-06-30,217,Los Angeles (LAX)
USW00023174,1982-07-01,228,Los Angeles (LAX)
USW00023174,1982-07-02,244,Los Angeles (LAX)
USW00023174,1982-07-03,228,Los Angeles (LAX)
USW00023174,1982-07-04,217,Los Angeles (LAX)
USW00023174,1982-07-05,244,Los Angeles (LAX)
USW00023174,1982-07-06,228,Los Angeles (LAX)
USW00023174,1982-07-07,222,Los Angeles (LAX)
USW00023174,1982-07-08,217,Los Angeles (LAX)
USW00023174,1982-07-09,233,Los Angeles (LAX)
USW00023174,1982-07-10,256,Los Angeles (LAX)
USW00023174,1982-07-11,244,Los Angeles (LAX)
USW00023174,1982-07-12,233,Los Angeles (LAX)
USW00023174,1982-07-13,217,Los Angeles (LAX)
USW00023174,1982-07-14,228,Los Angeles (LAX)
USW00023174,1982-07-15,239,Los Angeles (LAX)
USW00023174,1982-07-16,233,Los Angeles (LAX)
USW00023174,1982-07-17,233,Los Angeles (LAX)
USW00023174,1982-07-18,228,Los Angeles (LAX)
USW00023174,1982-07-19,250,Los Angeles (LAX)
USW00023174,1982-07-20,267,Los Angeles (LAX)
USW00023174,1982-07-21,272,Los Angeles (LAX)
USW00023174,1982-07-22,272,Los Angeles (LAX)
USW00023174,1982-07-23,283,Los Angeles (LAX)
USW00023174,1982-07-24,261,Los Angeles (LAX)
USW00023174,1982-07-25,233,Los Angeles (LAX)
USW00023174,1982-07-26,250,Los Angeles (LAX)
USW00023174,1982-07-27,256,Los Angeles (LAX)
USW00023174,1982-07-28,256,Los Angeles (LAX)
USW00023174,1982-07-29,244,Los Angeles (LAX)
USW00023174,1982-07-30,278,Los Angeles (LAX)
USW00023174,1982-07-31,256,Los Angeles (LAX)
USW00023174,1982-08-01,250,Los Angeles (LAX)
USW00023174,1982-08-02,244,Los Angeles (LAX)
USW00023174,1982-08-03,239,Los Angeles (LAX)
USW00023174,1982-08-04,244,Los Angeles (LAX)
USW00023174,1982-08-05,267,Los Angeles (LAX)
USW00023174,1982-08-06,311,Los Angeles (LAX)
USW00023174,1982-08-07,267,Los Angeles (LAX)
USW00023174,1982-08-08,267,Los Angeles (LAX)
USW00023174,1982-08-09,267,Los Angeles (LAX)
USW00023174,1982-08-10,256,Los Angeles (LAX)
USW00023174,1982-08-11,244,Los Angeles (LAX)
USW00023174,1982-08-12,239,Los Angeles (LAX)
USW00023174,1982-08-13,233,Los Angeles (LAX)
USW00023174,1982-08-14,228,Los Angeles (LAX)
USW00023174,1982-08-15,228,Los Angeles (LAX)
USW00023174,1982-08-16,222,Los Angeles (LAX)
USW00023174,1982-08-17,228,Los Angeles (LAX)
USW00023174,1982-08-18,233,Los Angeles (LAX)
USW00023174,1982-08-19,272,Los Angeles (LAX)
USW00023174,1982-08-20,261,Los Angeles (LAX)
USW00023174,1982-08-21,294,Los Angeles (LAX)
USW00023174,1982-08-22,250,Los Angeles (LAX)
USW00023174,1982-08-23,267,Los Angeles (LAX)
USW00023174,1982-08-24,239,Los Angeles (LAX)
USW00023174,1982-08-25,250,Los Angeles (LAX)
USW00023174,1982-08-26,261,Los Angeles (LAX)
USW00023174,1982-08-27,294,Los Angeles (LAX)
USW00023174,1982-08-28,261,Los Angeles (LAX)
USW00023174,1982-08-29,244,Los Angeles (LAX)
USW00023174,1982-08-30,261,Los Angeles (LAX)
USW00023174,1982-08-31,267,Los Angeles (LAX)
USW00023174,1982-09-01,278,Los Angeles (LAX)
USW00023174,1982-09-02,322,Los Angeles (LAX)
USW00023174,1982-09-03,333,Los Angeles (LAX)
USW00023174,1982-09-04,317,Los Angeles (LAX)
